user_id,book_id,rating
51714,940,4
51714,124,3
51714,178,3
28126,2918,4
33021,4808,4
51714,143,4
51714,1866,3
51715,4451,3
51714,2162,3
6515,3432,3
32578,61,2
19634,1046,4
19634,533,3
33058,141,4
46668,926,4
50998,5079,5
42722,921,3
14905,811,3
19399,352,4
6044,678,4
51716,9058,5
10580,438,4
51716,178,3
10875,267,4
51716,886,4
51716,1628,5
3007,1740,2
44322,926,3
44322,3173,4
10275,262,4
11747,1740,4
5413,533,4
5413,1804,3
27922,437,5
39893,253,4
25889,5938,4
31840,458,4
5137,3012,4
50893,143,5
36913,1395,2
5002,8895,3
5002,3850,5
15944,252,3
12453,141,4
34136,1740,4
5002,9938,3
12194,940,4
33858,533,4
27971,61,4
3473,267,5
27861,5462,4
6120,2003,4
6120,926,1
14343,4547,4
40035,3209,5
13491,926,5
47013,437,3
8886,143,4
49078,143,5
15448,262,4
1026,61,3
29976,61,5
23006,141,5
23006,313,3
10429,458,4
12227,1834,4
8970,141,3
8970,143,5
17906,536,3
2529,2788,4
38821,1866,5
3792,106,5
6929,267,5
4583,1490,4
16312,61,3
49303,2918,4
41657,3043,5
35577,61,4
26109,217,2
20822,7432,3
11258,1740,2
51717,469,5
35104,3173,5
29357,262,5
29357,235,5
29357,458,4
51656,9202,4
31736,235,3
21715,352,4
48872,1341,3
48872,858,3
5482,5031,2
48500,3372,5
26825,7875,3
4927,2060,5
43341,3043,5
50576,4547,4
38706,141,3
51514,141,3
6680,61,4
8035,1046,3
6914,2254,2
12304,262,4
12304,1740,4
12304,61,2
32090,8981,3
25135,3130,3
2520,3372,4
47318,991,4
11411,437,1
33631,3372,3
11411,533,5
27054,4489,2
36907,200,3
36341,6355,4
50502,8499,2
46567,190,4
49148,3173,2
42066,811,3
7109,1375,4
35323,926,4
24728,2060,5
21540,141,4
47464,2557,5
6224,143,4
40366,3623,5
40366,61,3
40366,3043,4
40366,1947,3
23615,1740,4
45672,4489,4
17114,5954,3
15623,668,4
9186,920,4
51719,373,4
27945,8335,3
51145,991,4
35575,61,3
28295,7193,3
43153,1740,3
6361,458,5
39373,4900,4
44508,313,3
22484,470,5
42589,141,5
49501,1490,5
15116,267,5
46957,2634,2
12353,668,5
12519,61,4
12519,438,4
12519,124,4
8799,267,5
44799,1375,5
11985,1740,2
50519,61,4
2609,2872,4
24275,4489,5
2609,2906,4
42872,141,5
25340,290,2
26158,438,3
39373,3257,2
34243,5954,5
34243,2788,5
5357,1482,4
13461,1794,4
51721,267,4
51721,141,5
26606,886,5
46718,2734,4
4313,470,3
30831,458,4
51720,1162,4
28428,3130,4
11294,8335,3
1400,61,5
51720,1039,2
41698,536,4
51727,716,4
4162,623,4
51726,200,5
10212,3623,4
9636,940,4
9058,5614,4
41377,190,4
16155,974,3
51720,452,3
51729,452,4
11065,61,3
1943,2060,5
32022,290,4
51720,1912,2
18773,1514,4
47632,9847,3
12730,9872,5
21998,1046,5
686,3284,4
42371,858,5
18465,61,4
7491,3257,3
7491,61,4
18350,1794,4
43159,5279,5
50086,190,3
1517,61,2
29760,61,5
5231,7108,5
51639,2918,5
51639,4300,5
51639,2348,5
23002,858,4
20843,926,4
23577,2254,3
51092,1046,4
51092,1044,3
51721,143,4
51721,2411,5
51092,3324,3
1359,7555,3
10803,438,4
36213,668,3
1105,458,4
1105,1046,4
8746,267,5
50719,4896,4
33021,6538,4
1111,1375,3
11041,352,4
26523,1375,4
14585,437,5
5371,6207,3
23089,4988,3
7464,678,4
51533,4547,3
51533,4631,3
29780,61,4
41647,3043,5
29651,1046,4
48187,143,1
51731,1740,4
51731,352,4
26263,566,4
11006,886,5
46726,5954,3
51731,61,4
17632,8105,4
13812,1490,5
27377,3173,4
10971,2788,4
47964,61,4
47964,124,4
31115,1740,3
13986,61,2
15470,262,4
43077,1065,5
42286,1804,4
47964,253,4
51733,2411,3
51733,178,4
47964,267,5
47964,313,3
51733,198,5
23660,1044,3
23660,3822,5
23660,1810,5
51733,143,3
38631,7432,3
17518,2254,4
15066,668,3
47964,143,4
1216,3528,5
32448,566,5
39914,3209,2
43630,141,5
51704,6646,4
51704,4300,4
35892,252,4
35892,2254,5
12205,3101,5
1386,5648,4
51735,141,4
51735,1628,4
19339,1834,3
701,61,4
51733,190,4
9431,1794,3
10658,438,5
42761,141,5
19691,106,4
32126,267,5
15448,5453,3
8067,1794,3
19302,4808,4
41149,1740,3
41149,61,4
17413,533,4
47658,811,2
40243,61,3
23,8379,3
4918,3908,5
4918,4615,4
4918,61,5
4918,991,5
4918,352,4
4918,5694,4
4918,262,5
4918,235,5
4918,438,4
4918,106,5
4918,124,5
10287,4489,5
34956,1375,3
39553,1375,4
9138,458,5
14978,352,3
48987,3324,3
4918,290,4
39071,124,4
11266,143,4
13671,61,5
13671,3173,4
377,458,5
377,141,5
48333,7432,4
49187,252,5
2030,926,3
16755,1740,3
16755,267,5
38169,141,5
13715,1046,4
9431,143,3
45301,2254,5
9431,61,4
49187,4041,4
41112,262,4
2790,267,4
26606,141,5
23743,141,5
48569,858,4
661,458,5
46633,3447,5
46633,6993,5
51037,1720,4
4811,811,4
17120,1046,5
48275,668,3
6603,940,4
39575,3372,4
37367,61,3
7658,1341,3
36946,3103,5
34452,262,3
11076,61,4
34452,143,5
14161,2360,5
22407,2829,4
219,290,3
4725,5820,5
47153,1628,4
42539,3043,4
44275,262,4
25682,61,4
37603,143,4
35754,1375,3
16697,217,4
5201,267,5
6963,623,3
37606,5842,4
3274,678,4
29148,5279,4
20627,4734,3
48012,2702,4
46083,1794,4
42030,124,4
50879,438,4
50879,4631,4
8702,267,5
4757,4900,4
8077,9208,4
8702,438,5
26585,8379,2
33372,61,4
33372,143,5
7852,4547,4
6833,920,4
37060,1482,5
45538,695,4
34647,940,3
51738,3344,5
39458,1740,3
34647,668,4
51738,1866,3
12464,920,5
5724,668,4
29949,1375,2
24966,668,5
24966,470,3
43898,1353,5
42087,2003,3
12413,1341,3
3100,190,4
13745,668,3
51487,4988,5
2423,4547,4
2423,3766,4
277,458,4
3432,253,2
45381,6815,5
10061,4615,3
23489,1538,4
44789,313,2
22657,811,3
12699,1187,3
49486,536,4
34238,533,4
28201,921,3
7839,7754,4
51737,6819,4
40769,8926,5
40769,235,5
36380,470,5
23061,141,5
46564,190,2
32998,1375,3
46564,61,3
16783,106,4
51737,1088,3
9058,1804,3
4667,267,4
35233,313,4
31923,190,4
32358,313,4
32358,190,5
32358,235,4
32358,124,4
32358,61,4
32358,678,4
32358,1794,4
32358,940,4
37051,2717,3
32358,1522,3
21877,61,4
32358,2162,3
33145,124,2
14490,143,5
14490,1482,4
6428,940,3
352,61,4
4928,3528,4
51061,61,5
4177,458,5
51001,5279,2
13619,4269,4
34185,267,5
24257,253,5
24257,695,5
38415,143,5
26709,313,4
641,3528,2
24069,926,3
23367,141,5
48276,1366,4
41271,6538,3
37441,141,4
37441,143,5
37441,61,3
37441,533,2
11679,1538,3
20554,3257,4
34238,1187,3
51560,536,5
3785,143,5
25165,1164,3
31726,3043,4
25955,459,4
25955,1538,4
25955,61,4
25955,5462,2
25955,437,4
25955,143,4
17378,1039,4
11594,267,3
44843,1375,4
22405,3623,2
43334,9209,4
6541,7901,3
19504,4900,3
22671,61,5
12183,141,5
33582,3209,5
1785,141,3
20153,8839,5
27558,2717,4
38465,61,3
38465,1740,3
40474,61,3
12897,262,4
14723,178,4
14723,217,4
27760,141,5
33960,1804,3
39709,536,5
24345,61,1
31166,974,2
50093,1490,5
41768,252,5
26820,1912,5
37450,668,5
26820,1187,5
43695,6355,5
26820,2535,5
9849,3103,4
12503,141,5
41627,352,5
12503,1740,4
15017,1538,4
15017,8379,3
27344,3623,3
33414,926,1
20350,4489,3
14654,437,4
51741,974,3
51741,1628,4
3588,3130,2
9080,4840,2
8453,3468,4
51613,143,5
51613,141,4
51613,3429,5
3485,61,4
8305,1198,5
12060,1308,3
11895,1740,5
51742,252,5
37555,61,5
51742,2634,1
37555,190,4
51742,1628,2
9799,61,4
6508,1482,4
9799,811,4
13302,61,4
13302,695,3
5083,141,4
51037,2179,4
34678,4489,2
51148,141,4
47303,143,4
10113,141,3
43454,659,4
44226,2792,5
560,1794,3
27167,3257,5
51613,437,4
29638,6646,1
660,6170,3
33078,458,3
33078,141,4
13029,2221,3
42696,143,4
5760,1164,4
42696,262,4
42696,940,3
42696,267,4
1557,61,4
48241,61,3
21917,141,5
18893,3173,3
15171,267,5
15171,2617,5
15171,811,4
48499,2254,3
9745,886,5
5760,8315,2
5760,252,5
51744,178,4
24372,1740,2
18912,2360,4
2152,1490,4
49964,6819,4
36716,235,2
51191,5518,3
10091,886,4
45659,1740,5
1031,1065,4
5673,352,5
15554,143,4
6321,926,3
32527,3209,4
27891,61,3
21865,1198,4
48056,2221,4
40930,1668,5
9757,235,4
18301,217,4
35345,61,4
18301,3850,5
35345,1490,4
35345,668,3
9585,3103,3
2939,458,4
18301,143,5
50615,61,2
18301,3491,5
18301,61,4
18301,267,5
37349,1341,4
37349,858,3
37349,141,4
42615,2717,3
42615,2634,3
42615,9226,3
22342,6213,4
48968,991,5
51302,1156,4
51746,178,5
14133,1740,5
51746,2679,5
51746,143,3
31080,61,4
1277,3173,4
51041,141,3
49269,7097,3
32696,190,4
2360,61,5
49266,2717,4
28125,458,3
28125,143,5
655,716,3
28125,61,3
28125,1866,2
4867,143,4
43558,452,5
51748,921,5
25797,4489,3
45755,5954,5
51748,143,3
37948,811,5
37948,178,4
45755,623,5
45755,811,5
14390,926,5
31208,926,4
51747,235,4
50242,4631,5
6812,458,5
40618,1668,5
40484,352,5
3267,262,3
12317,61,3
14941,61,4
10668,262,5
10668,235,5
1401,4489,4
41189,1308,5
32538,61,3
4010,267,5
3642,2551,4
11402,3043,3
3432,1912,3
26399,267,5
21998,61,5
13671,668,4
47549,458,5
28748,2829,4
534,3491,5
44246,1375,3
6487,5614,4
6648,533,2
25226,3209,4
25226,533,5
22858,5276,4
12620,9787,3
26552,438,5
36341,7432,3
38416,61,3
51749,252,5
42218,768,1
7449,1088,3
12868,235,5
19455,437,3
51750,458,3
51750,106,3
1386,3962,5
22142,3778,2
13750,2060,5
8353,61,4
8353,811,4
18476,940,4
3785,1046,4
17411,886,5
1733,61,3
39903,3257,5
15712,668,4
15608,262,4
15608,143,3
15608,61,3
42994,141,4
8623,926,4
3550,3209,4
40521,3528,5
2489,458,3
42660,536,4
32448,267,5
3538,1046,4
14455,313,3
28222,533,5
30558,1482,5
4396,141,5
27615,926,3
41748,668,4
47245,141,5
29828,459,5
18008,4246,3
10007,9872,5
50755,1730,1
39611,1375,2
18471,1668,5
18471,3441,4
6345,143,4
29081,1490,4
31628,141,4
6345,267,5
48183,886,3
51752,469,5
44913,452,4
41799,143,5
36601,926,4
36601,262,4
6336,141,4
46398,1366,5
41174,4896,2
43051,811,4
22402,3441,4
4278,252,5
4278,1353,5
4278,2254,4
43738,5667,2
11577,437,5
6045,61,5
6688,61,3
6688,267,4
21374,267,5
45907,1366,4
47222,1046,4
38070,141,5
16412,61,5
9678,1046,4
42124,61,3
11787,143,5
43285,4808,5
7394,352,4
40921,7882,3
21562,8315,5
3560,61,3
43062,991,3
43062,921,5
11373,1740,3
14569,1740,4
8363,290,3
119,1490,5
39827,252,4
7009,1794,4
46204,143,4
51747,106,4
1428,1538,3
46745,143,4
4316,437,5
9419,2663,3
4128,1740,5
39482,143,4
46775,3209,3
39482,3209,3
873,7432,3
29691,198,5
42849,2813,1
5137,668,5
4128,5031,5
11065,4260,3
44422,143,4
42577,141,5
45554,3324,3
6900,262,4
10762,1866,3
18464,3372,3
15989,141,5
35971,3103,4
51748,458,5
25445,1375,4
51753,695,5
51753,253,5
51753,61,5
28006,3130,3
15571,5842,5
32448,3043,5
7180,2788,3
3033,1792,5
49290,141,5
51298,1720,5
23107,7080,4
27046,9847,4
40329,921,3
22969,4808,3
51747,768,3
22650,811,4
5735,438,4
49209,2254,3
14989,1490,4
25829,235,4
21470,926,3
7058,2717,4
22038,252,4
46261,61,4
34653,1740,5
38566,921,5
22083,1834,4
22083,235,4
22083,438,4
35324,1395,3
42315,1375,1
12582,7432,5
28291,7867,5
10356,61,5
3685,7555,3
16100,4900,4
16100,61,4
41349,1345,3
33443,198,5
22513,143,4
51657,536,4
19467,7431,4
24832,4900,4
44715,3122,4
44715,106,4
44715,8828,5
38659,1395,5
39755,1834,3
19427,1046,4
44715,143,4
37789,3778,5
5411,9369,4
35162,7107,5
44851,3372,5
30707,1353,5
30893,141,4
2432,458,5
37211,536,4
9450,1740,5
10655,1538,4
19269,178,5
37318,886,5
37318,458,4
39256,2348,4
15318,267,3
6414,6871,5
17628,9029,4
13475,143,5
17105,61,3
13550,1490,4
7534,253,4
8495,3962,4
27404,1740,4
43890,536,4
15108,3372,4
45511,253,3
17445,3623,3
20855,6213,4
28461,7432,4
9935,3209,4
47245,1039,3
5008,1482,4
36924,668,5
21400,290,3
50016,143,4
15736,143,4
3036,1740,4
28048,143,5
29673,458,2
1855,926,4
18976,469,4
38120,7530,4
10374,3324,2
10374,1044,3
25079,1046,4
10618,352,4
6457,668,4
11310,61,4
51758,352,5
51758,190,5
51758,290,5
15063,1482,4
921,470,4
51758,3204,5
51758,4631,5
21317,200,5
51758,106,3
4313,920,4
7658,143,4
5148,5409,3
51460,7108,5
48987,1044,3
45925,921,5
46398,858,3
37237,141,4
39822,267,4
51273,3850,4
51273,8895,3
47875,4489,3
51273,1628,5
17839,926,2
41472,1952,5
20461,61,4
41743,61,3
7042,7867,1
25889,886,5
40790,536,1
16748,678,4
13985,141,5
14469,2634,3
14469,4808,3
14469,6538,3
28312,2829,4
51760,1366,4
2562,8379,3
2562,991,4
47481,198,4
51760,921,4
31804,4615,3
2690,61,5
20646,2829,5
509,61,4
15869,1740,5
16779,926,4
16779,1834,3
40255,566,3
15798,61,2
13495,1482,4
965,141,5
46156,1395,4
46156,61,4
17066,3043,3
43520,3766,4
33682,61,2
41157,3209,3
44066,1740,5
35350,143,5
35350,2788,3
35350,61,4
35350,253,4
11987,1740,4
51763,1088,4
21302,290,4
21302,352,3
21302,106,4
51763,2729,5
51763,3101,4
38952,3623,4
39689,141,4
10352,2915,3
12793,1866,3
51001,858,3
15312,1794,4
4708,253,4
27712,1740,4
27712,811,4
3501,2717,1
1660,2663,2
14312,267,5
2160,3257,5
45880,262,3
15577,2921,3
44449,3432,5
19504,1740,3
16233,2717,3
17030,3962,4
34057,7432,4
7213,2788,4
43468,1808,4
47245,1088,5
16609,143,5
20162,61,2
22473,141,5
49099,8825,2
11940,4489,2
11940,235,4
12510,7875,3
13463,61,4
49011,4374,4
25018,267,5
14881,1730,3
14881,1341,4
14881,1668,5
12804,458,5
12804,2829,4
43747,61,4
8982,940,5
47875,9209,5
509,1395,2
48595,5279,3
51767,623,5
17200,143,5
46486,267,5
26377,141,5
28651,9938,4
11996,458,4
51768,198,4
20350,6646,4
11251,3491,4
6425,920,5
5989,9959,3
51768,143,5
51767,3103,5
15552,2058,5
8732,143,4
6138,1804,4
51770,974,2
35031,141,4
22462,5868,3
28688,143,5
7735,3257,4
51769,2743,4
47416,2613,4
4042,267,5
12731,200,5
45640,8499,3
4775,1538,4
4775,61,3
6847,1490,4
9281,9369,5
9281,926,5
45640,1490,1
9938,1740,4
51769,3778,3
39573,178,5
16769,190,3
44383,695,5
10618,4451,4
26353,2080,5
26771,3962,4
51772,61,5
11778,3528,5
46235,61,5
13671,1740,4
41193,668,4
41193,5276,4
13296,2813,4
44932,469,4
24371,61,4
7465,5031,4
28149,2634,4
28149,4808,4
28149,6538,4
9013,2003,2
9013,623,4
10374,926,5
46744,141,4
48510,7431,3
25951,1482,3
45921,3173,4
8955,920,3
8955,6207,2
51482,3130,3
7042,437,5
3432,1482,2
12521,61,5
31465,1490,4
2098,1912,5
51175,623,4
31849,1490,4
38466,61,5
44812,2254,3
49397,1952,4
2878,438,5
44812,61,3
41216,5363,5
51052,695,4
28509,533,3
5318,1490,5
1026,2818,4
48444,926,3
51762,141,5
29711,1740,4
51777,659,5
51762,198,4
51776,178,3
28149,198,3
28149,178,5
894,141,3
23172,1198,5
38466,5694,5
38466,4615,4
5262,352,3
51776,668,1
51776,198,5
12651,940,5
48438,1628,5
20462,9932,4
48438,9029,4
51778,1088,5
16167,1730,2
8233,143,5
51776,143,4
51776,313,5
42733,262,5
9490,61,3
40432,458,4
42733,313,5
44063,716,4
50469,8825,3
1577,61,4
40770,1538,2
34672,1366,3
47611,536,3
2679,141,4
40338,61,2
47611,252,3
7836,2173,4
48887,1740,2
9529,438,3
48987,124,3
5237,4631,4
46715,458,5
3180,1046,4
3180,141,5
5158,141,5
24617,267,5
24617,61,4
24617,3528,5
5158,7929,5
19007,5645,5
3541,438,3
2940,267,3
14773,1395,3
7183,190,5
51779,124,3
51779,178,2
1135,668,4
21094,217,4
50781,373,4
21915,141,5
13054,9505,5
51767,1490,5
38409,926,3
51781,469,5
20268,141,5
12688,61,4
38689,124,3
51324,178,4
51324,2921,5
49600,452,4
49600,1366,4
49600,4060,4
39575,921,4
5668,1046,4
25253,61,4
25436,2788,5
14683,1794,4
45316,5276,5
9270,1804,3
25244,1740,1
10688,61,4
49757,106,3
10688,9582,3
42039,1740,3
10688,437,4
46204,5416,3
43301,124,4
26441,811,3
25203,1740,4
46397,235,4
10688,438,4
10688,1804,4
50242,1046,5
23699,9932,5
34504,991,4
35802,623,4
23699,3209,5
23699,438,3
35655,2734,5
24004,1794,4
51284,2829,3
50321,217,3
2690,7432,4
14032,5462,3
49208,61,3
43215,2360,3
37536,9932,4
13770,7009,5
13770,143,4
6820,61,4
10581,5230,3
35592,3257,3
23925,4840,4
35592,267,5
4667,566,4
14943,3432,5
10952,1794,5
40127,141,5
10952,1538,3
2476,1046,3
51783,141,4
1597,352,4
10671,1490,4
45761,8193,3
6508,1794,4
49816,2915,5
9240,5938,3
17322,886,4
15282,3130,5
28319,8304,4
51650,1834,3
47114,1173,3
44346,4498,5
10667,262,4
11731,1740,3
25715,5276,4
6079,143,5
41806,262,5
44390,5363,5
1386,5614,3
51271,124,5
6548,61,4
41806,141,5
41806,886,4
36937,3623,4
7998,920,2
2869,143,5
29555,3343,4
12616,143,5
18932,926,4
28695,190,3
34504,7555,4
7027,143,5
41056,313,3
16321,3257,4
19343,695,4
4789,1538,5
46839,190,5
3285,1792,4
5379,141,5
5379,6538,4
45968,3432,3
12981,668,4
5774,3962,4
14642,7108,5
14642,6646,4
6530,991,5
48219,695,3
13085,190,5
14310,124,4
25726,438,4
34433,61,3
19603,1046,5
19603,1044,5
8873,5938,4
49146,4006,4
5671,458,4
5972,678,4
19567,141,3
23067,7709,4
42345,926,4
26377,695,5
26377,1065,5
33658,991,5
20311,438,4
20311,267,3
8694,8825,4
45363,1341,4
49130,5031,4
3201,4451,4
44426,678,4
3201,668,4
3201,262,4
3201,235,4
3201,2637,5
51315,1912,4
48191,1912,4
46867,61,5
25334,352,4
51560,2179,5
11576,438,4
16047,61,3
50309,536,4
45865,2634,3
5949,2175,5
43974,235,2
14585,668,4
51789,1375,3
42238,2717,5
45225,886,4
14585,313,5
19452,459,4
9341,5031,4
51789,469,3
15532,217,2
19195,2734,4
48943,9369,3
10881,5954,2
9938,190,3
51201,5279,5
26026,141,5
6045,2617,4
1280,7867,3
3716,61,4
43213,3012,5
38631,3130,3
2082,437,4
42030,2551,3
14007,143,5
51790,623,3
22947,4824,4
11883,458,5
38631,3012,3
51790,178,5
13000,61,4
51790,198,5
36037,352,5
8909,143,4
19319,262,4
39910,1353,5
3154,3962,4
9603,2679,4
36463,1514,5
34265,1046,3
40415,886,4
2984,313,5
50952,6355,2
50952,623,4
50952,695,4
47727,2221,3
15364,3372,5
50952,253,1
21056,141,4
21470,6355,4
50952,313,1
15194,352,5
10379,940,4
27201,1538,4
51128,8839,5
14553,1482,4
15194,262,4
15194,438,4
15194,1804,4
15194,1819,4
15194,678,5
24379,678,4
24379,141,5
24379,143,5
27296,566,3
39966,61,3
28068,458,4
28068,3103,4
36833,8037,4
13488,141,4
42691,2058,4
40548,143,4
33424,6538,4
15320,623,4
50605,2348,4
37391,190,4
3710,61,3
3710,200,4
3710,5518,4
41930,61,3
41930,926,3
3710,217,4
18063,262,5
18063,1804,4
18063,1819,4
18063,438,5
18063,235,5
21261,1490,4
2940,7901,3
19065,61,5
37257,7709,3
50227,252,5
12494,1514,5
12494,2254,3
42893,1866,3
10846,267,5
18063,61,5
44691,1375,4
39357,252,4
39357,7875,4
26831,2058,4
5250,3130,3
51794,198,5
51794,178,5
51523,252,4
51523,141,4
12542,3528,4
51794,9641,3
12862,61,4
46505,141,5
26154,3257,4
49127,811,3
173,458,3
173,1819,4
50597,143,4
12865,5954,4
47222,1375,4
23760,974,3
23760,4981,4
2390,252,4
39829,926,3
5434,1834,4
5434,1804,4
29588,2813,4
45294,262,5
51794,200,4
7517,7867,3
2200,4489,3
45294,7901,4
31623,2829,4
2718,7432,3
5718,623,4
50909,290,5
12500,4489,4
19603,695,4
19603,1065,5
51796,252,5
51797,61,5
32152,1482,3
51797,190,5
2120,1794,4
51625,536,3
51625,452,5
19303,8499,4
36462,3209,3
49388,459,4
43747,7867,3
51785,437,5
21870,1164,4
34288,61,4
40227,1162,4
7289,9029,4
2280,3173,3
48676,262,5
22580,1046,3
50328,3623,1
43120,437,4
7492,190,4
15987,1794,4
18362,3778,2
5700,3491,5
21500,1819,5
33963,7432,4
41715,1375,4
51798,2729,5
41715,5663,5
7346,267,4
4811,4840,4
51798,1039,5
51798,141,4
42820,536,3
3172,141,4
36503,61,5
29087,1866,3
42441,811,5
29087,178,4
42441,926,4
29087,235,3
29087,438,4
50726,1046,4
42573,61,5
42573,3130,4
51757,533,3
8124,811,2
42008,1395,3
48490,2175,5
48490,313,5
35162,7867,4
48490,1187,5
48490,7486,4
48490,1522,3
5555,536,1
33541,141,5
50874,8695,5
14308,768,4
43791,61,4
2741,1490,4
11278,470,4
36262,141,4
35533,921,4
14534,5614,4
19899,1164,3
4688,5363,4
51694,252,5
8623,1538,3
20956,61,5
36243,1490,5
32167,921,4
42573,2717,4
51799,190,3
51799,290,3
30358,2254,4
2863,61,4
545,8105,4
43095,920,4
25834,1046,5
41862,3043,5
6008,198,5
41862,623,4
12428,352,4
26026,1730,5
24061,124,3
6288,4246,5
13267,61,3
40227,437,4
51800,141,5
51800,858,5
3358,290,4
42715,1628,4
20161,1490,3
3358,459,3
40227,313,4
40227,235,4
40227,124,4
40227,61,4
32878,2058,5
10036,9029,5
10036,2734,4
37253,668,5
10036,5956,5
20350,267,5
10036,4498,4
35943,178,3
1272,926,3
46623,536,5
41572,1490,5
10275,678,5
23772,267,4
20814,267,5
42472,4734,5
42472,695,5
32557,143,5
42472,61,5
42472,143,5
42472,811,4
15315,2818,5
35452,5409,3
16151,1794,4
11711,1490,4
49706,61,4
40748,886,5
51334,141,4
20129,106,4
16365,2743,5
10458,668,5
2672,2254,4
3392,352,4
18893,2788,3
50599,926,4
33381,141,5
19389,695,2
3755,458,3
39309,2788,5
39178,1834,4
39178,1804,4
42849,9582,3
29087,678,4
3154,4498,4
44645,5954,4
41618,678,4
41618,1912,4
41618,5031,3
41618,668,5
48053,252,5
41618,1538,4
41618,61,1
22462,1740,4
16312,920,3
42934,1490,3
38345,1538,3
847,2003,5
847,267,5
38918,536,4
520,61,4
33291,4547,4
20198,3691,4
20198,7738,4
26971,61,5
1988,1187,5
1988,2535,5
1988,143,4
9252,1538,4
18012,2348,3
1988,1792,4
21961,61,4
11142,141,5
2098,983,5
27195,61,4
27195,438,4
27195,143,5
50184,1375,1
51801,2906,2
51801,290,3
51801,352,4
41931,61,2
51801,61,4
3632,1046,4
6538,4547,4
19850,8304,3
3632,262,4
51801,678,4
33789,678,2
6336,2348,5
1688,235,4
51801,9582,5
48618,452,3
48618,141,5
4786,5868,4
14128,235,4
4576,217,4
19850,61,5
19850,926,3
16621,3130,5
8276,991,4
4949,1740,4
4949,3257,4
9298,4489,2
51536,452,5
51801,2617,5
20754,1046,5
51801,313,4
38470,61,2
6346,313,5
51801,9070,4
38470,6840,4
25173,940,4
6871,267,4
6184,811,3
20770,190,5
6885,4338,3
5565,141,5
21851,143,5
51801,106,3
48968,3372,5
51801,3324,4
956,2717,4
48968,290,5
41161,4338,4
107,1490,3
17725,1375,3
6160,1912,4
21793,3623,1
47219,886,5
7510,4225,5
16619,2173,2
24579,536,5
33612,623,2
22853,4734,4
22853,9505,5
22853,3481,1
22853,141,5
45280,3962,5
17847,6993,3
25569,2637,4
23267,2829,4
6353,3249,4
3206,1730,4
19434,9582,3
25772,1740,4
43689,623,3
31526,253,4
8320,1730,4
30020,143,4
30020,61,2
24463,886,3
24463,1490,5
13725,438,5
42725,920,3
24463,352,4
24463,695,4
14485,5868,3
48349,2634,3
46172,1912,4
51527,5694,3
34057,623,5
48349,253,4
48349,695,4
48349,1065,4
16047,533,3
1588,9369,3
34680,141,4
3102,143,3
11502,1804,4
47910,3908,4
51710,5363,4
480,267,4
11799,267,4
18714,1668,5
20398,452,3
50881,926,1
31028,991,4
3496,143,3
39375,668,3
7443,9582,5
14691,459,5
37322,9209,5
8782,470,3
49479,3341,4
39122,61,3
37386,3249,4
51245,141,5
13400,5868,3
21871,217,4
48349,106,4
48349,290,3
51804,469,2
51806,536,5
10041,190,5
8782,1740,3
51806,1366,4
931,61,3
50769,141,5
49177,3766,4
6743,5031,4
9529,3312,3
19928,458,5
19457,143,4
12746,143,5
10347,235,4
1891,1046,2
4370,920,5
4370,458,4
4370,143,5
4370,9369,4
4370,7108,4
4370,678,5
15294,2003,4
4370,235,4
4370,2702,4
4370,1162,5
39886,886,5
44376,143,5
213,2535,4
13039,7867,2
38728,8116,5
38728,1737,5
38728,536,5
43421,3778,3
34238,2003,5
44886,1162,3
19167,61,4
16762,61,3
21153,437,5
20955,5614,3
51807,1088,4
20955,1740,4
21539,438,5
30916,61,5
21539,1740,4
21539,9369,5
20428,4246,3
3503,668,3
6120,5614,3
10580,141,3
13563,61,4
20833,3130,3
8261,7015,5
22482,1730,3
4832,141,4
5008,5868,5
44515,4826,4
46465,678,4
46465,267,5
46465,61,5
36118,1375,4
41380,1395,3
46465,313,5
30266,623,5
1517,1395,2
19691,4734,5
25588,678,4
51807,2004,4
49296,1395,4
49296,313,5
45943,9477,5
28741,3324,4
13659,1834,4
48395,5230,2
43495,190,5
25769,5004,5
19603,533,2
43631,6213,5
39269,267,4
51809,143,5
42526,2331,5
51809,61,5
42526,1568,5
19603,1730,4
51809,141,5
9028,141,3
38334,141,5
51809,253,5
22053,2788,3
51809,832,4
30117,452,3
10875,2752,3
35801,1794,3
17112,3429,3
31123,141,5
50494,106,4
50494,1039,5
30575,438,4
48212,2194,5
29594,190,2
39505,1668,5
12499,61,4
29594,926,5
37659,4489,4
9965,141,5
3813,1341,5
4131,3284,3
15229,1187,5
9336,141,5
9967,190,3
19601,2411,4
25493,141,5
20153,4041,4
2330,313,3
29060,536,4
2386,3173,4
28429,61,5
46465,2551,5
46465,4631,4
28074,678,5
5856,5409,2
23910,2348,5
51741,2792,5
26890,1730,4
26678,262,4
44414,2729,4
40611,61,3
51811,886,5
26981,267,5
27976,7579,2
51811,974,5
27832,668,3
16546,5648,5
4513,1366,4
2248,458,3
9288,143,3
12197,373,5
47686,438,4
12197,290,3
12197,106,5
46978,3908,5
49148,2752,3
49545,4615,3
10352,2551,4
17370,3257,3
38714,6315,4
19603,141,5
9288,4482,4
44843,1948,4
37851,926,4
46800,352,2
17522,141,4
229,61,3
229,1740,5
24988,143,4
44603,1375,4
41326,252,3
30508,6538,5
20192,438,4
28007,1699,4
27274,352,5
51814,623,3
12000,3324,4
48478,2813,3
48608,1046,5
17500,1490,4
